Gene,CL14wt_minus,CL14wt_IAA,d6869_minus,d6869_IAA,d73_minus,d73_IAA,73SR_A_minus,73SR_A_IAA,d50_minus,d50_IAA,Variance
2643611621,-0.0467949022932888,-0.0254900353131854,0.00822419219502043,0.159800312528048,-0.0685378591006535,-0.0172982771174558,0.0120250160688714,-0.186439797109774,0.158327796204796,0.0217818547020592,0.0104291287808897
2643611622,-0.120169145376089,-0.463599476115368,-0.0770609656662629,0.938887120353225,-0.344034783569161,-0.0982107621596639,-0.10545326571757,-0.161974971796162,0.307966721275426,0.163705910563647,0.15596186211024
2643611623,-1.04743290290118,-0.805478835455013,-0.234253845799602,0.425699694842825,0.0760862871128551,-0.0725703325246935,0.321360971853816,0.794977336010016,0.722349323069787,0.168406604758253,0.362920389436969
2643611624,-0.215981520164474,-0.127103587264511,0.0198470949198075,0.20892642347148,-0.112984949580294,0.117874941165809,-0.0618638433320218,0.123669131214855,-0.00441891853617982,0.124029068160358,0.0186125790613697
2643611625,0.000154841792388893,-0.00706319414418211,0.106460162722318,0.0657682926645465,0.0201461653319092,0.0340825529462088,0.0187958122086419,-0.0961761604345555,-0.112078359280996,-0.0301417277370728,0.00448331712705496
2643611626,-0.239920486116058,-0.397797697818796,-0.0681643867828085,0.349622758598121,-0.222585647670135,0.0235892528569277,0.163600068252552,0.284495529112123,0.180015745187555,0.00711835975254023,0.05914528670936
2643611627,-0.117251895778501,-0.432929543399487,0.184590008785022,0.199558692051373,-0.0652974357168932,-0.0150115803093683,0.19077892411602,-0.65727238821419,0.580826923771319,0.17109225995421,0.123827283726482
2643611628,-0.17883669559341,-0.647533738281738,0.0099915131667648,0.308870630476636,-0.356813354252107,0.309439637214143,0.169713819582941,-0.856554448854382,0.931308210359121,0.370026658046499,0.281804412711155
2643611629,0.217829102637773,-0.0300384342141911,0.267459719252342,-0.218834818588372,0.12214513666257,-0.00313278608986363,0.152243550413773,-0.672135318826281,0.103962354547483,-0.0121082066744883,0.0742306668795795
2643611630,0.0811636205211093,0.0984560793880741,0.208042688317023,0.0592453399337292,0.129278520788907,0.116086812151099,-0.195302810040441,-0.364325084492863,-0.124579496611196,-0.0351202101291375,0.0312020252605347
2643611631,0.0998045169948627,0.0334306290795636,0.333549277638871,-0.11967639107764,-0.151846425008361,0.127778332388013,0.0130286049546537,-0.168536746593985,-0.278581810732576,0.0777818400249757,0.0320180321181031
2643611632,-0.0719488056462043,-0.0806583964721375,0.165265261081651,0.27388825000317,-0.0640467711242219,-0.0932856410411143,-0.0430712806165271,-0.275937211356343,0.115017279298475,0.0987602510886563,0.0253039456356304
2643611633,0.0280280278439271,-0.0708294551164833,0.153050778495902,-0.0699274896770191,-0.0628895633542816,0.261265359107668,-0.252545129410241,-0.12598076355573,-0.0767752317717578,0.207260791490041,0.0260916000260465
2643611634,0.0544982768299009,0.0903354736692525,0.1250292732611,-0.0944659326716524,0.0951734622204545,-0.0502303282120353,-0.206062166919701,-0.0169570112318634,-0.216801457875513,0.201314318653423,0.019723805397562
2643611635,-0.0241280298454569,0.122817674357272,0.065256860167386,-0.0895755778589328,-0.0345427623354192,0.0805688961740583,-0.178884958569235,0.100580781888792,-0.211429023035045,0.177378815671729,0.0171009404467234
2643611636,-0.0739642822796371,0.0482609147834191,0.091595233374487,-0.0825712797648327,0.172802887240799,0.0196622137620276,-0.172051167431154,0.0312755367676007,-0.0758180827426642,0.0654627870498287,0.0104230789230444
2643611637,0.0275181453343847,-0.0277602545000484,0.0669916837440147,-0.205944582978432,0.0853995680353759,0.286428156464153,0.0116023269197818,0.110666315818857,-0.523835270623914,0.15976119667437,0.0500070418140811
2643611638,-0.128961088395048,-0.235988557508922,-0.0274290236207057,0.636665016049066,-0.108009681713317,0.26629792016085,-0.299498146954193,-0.251723293646091,0.0208580612899212,0.170775823803453,0.0826083708953174
2643611639,0.0319920810813907,-0.0821545963791328,0.217145774677307,-0.0681401216574959,-0.141343336687258,-0.0541671828387527,0.0852648691306846,0.150462306991557,-0.282891231170636,0.133167409825202,0.0233487662687843
2643611640,-0.364077166197976,-0.352204435246364,0.0876172134774749,0.199952995284871,-0.0633271948430577,0.103598385554288,0.243682454592281,-0.0789945743410587,0.141088351777312,0.204023025341553,0.049408986662946
2643611641,-0.0436148894068693,-0.0641687517792544,-0.0037570895352547,0.386712335430431,0.0621830353433541,0.103288810221093,-0.14831670977892,-0.387406861631845,0.0476014739027721,0.0620169437034459,0.038698725537423
2643611642,-0.105644285516802,-0.274026807122347,0.0980812450546686,0.0487528853377253,-0.0939075697374564,0.0956725940434543,0.00160447960405641,-0.0918958899491168,0.284408587858104,0.0721695222666471,0.0234044625822322
2643611643,-0.211819279325764,-0.289465743788528,0.242507706817873,0.345593223163964,-0.180558882626901,-0.214535103401173,0.0292756144334045,-0.119214537896345,0.436552376984229,0.0322710520811527,0.0657465942138541
2643611644,-0.114897784353202,-0.185381610950995,0.0219973021028377,0.175920804285981,-0.23426439627423,-0.0965782562973612,0.286347765910467,-0.243866275020117,0.46897806276087,-0.0399563507131913,0.0562292303626941
2643611645,-0.223935324166,0.00500337362429419,0.0850916993476506,0.0827308365804257,0.070361977034304,0.128165269386315,-0.0942159627646844,-0.0129068989795054,0.0260771386974907,0.00827299929504092,0.0105409668900483
2643611646,-0.234091630819538,0.136741748563343,0.150339760922785,-0.0505711716380226,0.142875380805083,-0.0193545916761438,-0.172034204667325,0.0146250330397901,0.0582641426593099,0.0512360764172296,0.0171850319593399
2643611647,-0.0602212829643634,0.045934004623699,0.0972468175375738,-0.064082145424587,-0.0100322918584848,0.0913259907387468,-0.179726775824699,0.0873101870250424,-0.0760053314707054,0.0883245886058983,0.00902262383704858
2643611648,-0.072302150486439,0.144278946010466,0.167508195643792,0.274391961091273,-0.191914488546574,0.111152289265302,-0.206989550634151,0.0563873153649839,-0.347824497050425,0.0894126961705849,0.0392802879338583
2643611649,-0.287490741463425,0.0513184196494573,0.125974920626416,0.321246544626934,-0.0290455096565676,-0.208726439335011,0.27027606109663,-0.15313122486207,0.132224553560809,-0.126816337088703,0.0419899545902684
2643611650,-0.150212884603679,0.0455493432566202,0.0181316948703832,0.68194541919701,-0.273715878915285,-0.112481239021897,-0.0236264651682857,-0.0817476144665701,-0.0207792294173862,-0.0329921841963555,0.0651222011998494
2643611651,-0.281301738185642,-0.361264832600206,0.032083291566568,0.0571591561254126,-0.0117937998587427,0.194905365909621,0.144898013047822,-0.0749551527274083,0.257748954023502,0.136287988760959,0.0403122297694459
2643611652,-0.0412110978724691,0.0799182575638137,0.0857094918779152,-0.332940003679777,0.0966910340951633,0.290426500727045,-0.255141074518612,0.361902172481801,-0.370060916035018,0.0984426679842982,0.0625182749034078
2643611653,0.111844437835442,0.209665454025476,0.0733391177339691,-0.119729713382068,-0.0745534345850416,0.363392901647745,-0.229433302539678,0.238952593779558,-0.459257814138779,-0.151501719655101,0.0619183032604313
2643611654,-0.0405436381718478,-0.0532569257601828,0.120097944241243,0.221356942726087,-0.0726591322575774,-0.104788203007552,-0.158718160808218,0.127056639894616,-0.0708297699581785,0.0457988491588888,0.0147325985493746
2643611655,-0.156582279528561,-0.00879048528846008,0.0184577987914842,0.103235998313225,-0.0896329672597886,-0.0807201913864481,-0.0613695336651473,0.148834946664002,0.148773698353045,0.029987108182833,0.0109802157053887
2643611656,-0.084222607076287,0.121080172825284,0.138420181781722,-0.0569510733183657,-0.104789788496504,-0.143775810458936,-0.0590692861863869,0.192242068573851,0.0160440498113849,0.00909629490299876,0.0129463713609577
2643611657,-0.291588277547438,-0.102035961037204,0.0233958848660943,0.386419980421185,-0.424002113840599,0.016088027942567,-0.0597578983392865,0.591064218180991,0.0984463814699863,-0.140834149600483,0.0896498447706275
2643611658,-0.196769967438369,0.0948553248307157,0.221157439436696,0.0389210644848319,-0.00554785272173438,0.0528743547346216,-0.272636465908139,0.377383906671267,-0.155581240313044,-0.0890665746307278,0.038825035446135
2643611659,-0.276645383043312,-0.0612416343869337,0.150836411514158,0.114299995237464,0.0482145802042796,0.0880736324222434,-0.22381727822525,0.553898178899059,-0.267131463544755,-0.0342719113958481,0.0616401905036063
2643611660,-0.0995707405168695,-0.167338396132406,0.204566908712377,0.0367541315156418,0.115196564520495,0.120546829083739,0.0136129638649501,-0.113162335917728,-0.0243272463502689,-0.0530884319409767,0.0139119787020311
2643611661,0.0156775289079616,0.0603235211564138,0.088279663277719,-0.106557646564749,-0.0789202652643042,0.0756812653381396,-0.0433305464215816,0.116422858103734,-0.125651992582348,-0.00715022892030663,0.00736191572356355
2643611662,-0.141823408004194,0.269935676671029,0.222538800764198,-0.163829809652733,0.184995341766191,0.0412024248555761,-0.140560074158513,0.246775252600693,-0.244068701112921,-0.227891034394596,0.0441332573202489
2643611663,-0.0783865970263484,0.246582595005123,-0.00371174968743541,0.155724931243634,-0.111510047130768,0.0677954210836962,-0.183629328483317,0.270319305278547,-0.332239683592441,-0.00481598101524542,0.036152506903393
2643611664,0.0220124384436007,0.188397398253559,0.027559875152587,-0.0633046262896671,0.0610199446244657,0.0431461456092705,-0.202071978740907,0.26494710070789,-0.295543417764961,-0.0535003594770321,0.0275070044688431
2643611665,-0.0953995477686354,0.0736281130951948,0.075345200557044,0.0962301302954032,-0.0326495535777897,0.12285152398647,-0.114766946610435,0.16180136968388,-0.142342143261764,-0.112898297143153,0.0130972359712738
2643611666,-0.107540191328111,-0.0670633834295125,0.0621340051791014,-0.0387572299591626,-0.0129278030626055,0.0796662080708946,-0.0345974685855559,0.348413275689817,-0.00611042702099536,-0.187370255111163,0.0206160252157689
2643611667,-0.206044375270402,0.0183464178586859,0.226274682005606,0.164208698050199,0.0159733567693623,0.118988466907887,-0.0444964023270501,0.282277895877405,-0.14904450801579,-0.357802773432434,0.0407550137042205
2643611668,-0.648354406327046,-0.426755341825345,-0.123220378689103,0.280553655230455,-0.300680983853086,-0.174446197229849,0.317554519144962,0.768297647851775,0.435512719782147,0.0876569013574369,0.189002689763479
2643611669,-0.244569340491731,-0.0254664883359699,0.0848071363394816,0.285840741489753,-0.203882768369036,-0.094435443827565,0.107725095896752,0.0980398136903992,0.212876789096641,-0.139412421991486,0.0316833745319539
2643611670,-0.0831698839002635,-0.0294603324036551,0.210835470836751,0.257963698602067,-0.0200505412478134,0.199246713485091,-0.104104097704491,-0.0854168917719965,-0.112657602410566,-0.205463238851702,0.0257607790804801
2643611671,-0.205005567047182,-0.283429059832675,0.236256944164398,0.274209299105302,-0.00179175086503906,0.216569091911727,0.0713744016928525,-0.0613834101636179,0.171505688776952,-0.349970448726986,0.0511735060579883
2643611672,-1.04179128423835,-1.30090063547783,0.0950325948143771,0.926077323764727,-0.0266674356703008,0.133714652892333,0.458739373310931,-1.94956972172162,2.36316816539269,0.689460728345825,1.52467080909226
2643611673,-0.100500515121855,-0.150729954799316,0.0288994602295638,0.252204563613336,-0.117171793737975,0.121794933782854,-0.122212731181395,-0.117688947643039,0.282035860262315,-0.0431307036972116,0.0262115918500535
2643611674,-0.167629006728351,0.0441858775940306,0.155548770926222,0.118129342246949,0.00530541804175873,0.0138016471862071,0.181419677886812,0.120747110477797,-0.149685250090217,-0.265947251965095,0.023192759209489
2643611675,0.046779571474755,0.166666810515441,0.254418542753844,-0.0685493416016506,-0.0395283471170655,0.0382394522899447,0.150206303065139,-0.0679152427348238,-0.254781487972546,-0.241129451164623,0.0280695360947462
